,detection_id,name,class,confidence,box,frame
215,1,Vehicle,0,0.87974,"{'x1': 921.35071, 'y1': 520.24109, 'x2': 1054.36206, 'y2': 621.24744}",35
216,2,Vehicle,0,0.87758,"{'x1': 448.20273, 'y1': 342.633, 'x2': 500.94113, 'y2': 397.30255}",35
217,3,Vehicle,0,0.8016,"{'x1': 832.96106, 'y1': 257.45377, 'x2': 878.45398, 'y2': 319.54416}",35
218,4,Vehicle,0,0.75363,"{'x1': 689.23254, 'y1': 322.00922, 'x2': 726.47974, 'y2': 353.46008}",35
219,5,Vehicle,0,0.70392,"{'x1': 711.65991, 'y1': 281.67142, 'x2': 734.57031, 'y2': 307.92862}",35
220,6,Vehicle,0,0.6929,"{'x1': 581.25934, 'y1': 303.54694, 'x2': 610.30353, 'y2': 331.92841}",35
221,7,Vehicle,0,0.34447,"{'x1': 592.07251, 'y1': 264.19476, 'x2': 617.29248, 'y2': 292.41901}",35
222,0,Vehicle,0,0.87346,"{'x1': 908.10645, 'y1': 518.82153, 'x2': 1036.65918, 'y2': 616.43396}",36
223,1,Vehicle,0,0.83704,"{'x1': 553.81683, 'y1': 288.72174, 'x2': 586.1048, 'y2': 330.11047}",36
224,2,Vehicle,0,0.80323,"{'x1': 833.14508, 'y1': 255.80817, 'x2': 879.31488, 'y2': 321.20074}",36
225,3,Vehicle,0,0.74714,"{'x1': 683.35992, 'y1': 274.62354, 'x2': 708.94891, 'y2': 311.06299}",36
226,4,Vehicle,0,0.28502,"{'x1': 590.96191, 'y1': 268.68475, 'x2': 614.28687, 'y2': 293.96838}",36
227,5,Vehicle,0,0.27101,"{'x1': 705.71777, 'y1': 251.87476, 'x2': 728.14185, 'y2': 298.17249}",36
228,0,Vehicle,0,0.86907,"{'x1': 0.0, 'y1': 586.52112, 'x2': 181.58475, 'y2': 720.0}",37
229,1,Vehicle,0,0.86265,"{'x1': 445.23575, 'y1': 344.24445, 'x2': 499.95969, 'y2': 399.66669}",37
230,2,Vehicle,0,0.86067,"{'x1': 911.27014, 'y1': 509.57361, 'x2': 1037.77478, 'y2': 609.14673}",37
231,3,Vehicle,0,0.79982,"{'x1': 833.0177, 'y1': 257.70758, 'x2': 878.4408, 'y2': 319.15753}",37
232,4,Vehicle,0,0.78255,"{'x1': 688.78662, 'y1': 319.69434, 'x2': 723.28113, 'y2': 351.63904}",37
233,5,Vehicle,0,0.70507,"{'x1': 580.38586, 'y1': 303.96677, 'x2': 610.28992, 'y2': 333.0665}",37
234,6,Vehicle,0,0.68426,"{'x1': 711.62683, 'y1': 281.54556, 'x2': 733.95679, 'y2': 307.38254}",37
235,7,Vehicle,0,0.32444,"{'x1': 592.32672, 'y1': 263.95987, 'x2': 617.63226, 'y2': 292.51242}",37
236,0,Vehicle,0,0.89307,"{'x1': 901.89246, 'y1': 500.62793, 'x2': 1024.49719, 'y2': 593.88135}",38
237,1,Vehicle,0,0.8716,"{'x1': 440.03546, 'y1': 345.52017, 'x2': 497.97809, 'y2': 402.0563}",38
238,2,Vehicle,0,0.80976,"{'x1': 688.5387, 'y1': 317.69312, 'x2': 722.22668, 'y2': 349.69373}",38
239,3,Vehicle,0,0.78743,"{'x1': 833.16895, 'y1': 257.30933, 'x2': 878.44849, 'y2': 319.11279}",38
240,4,Vehicle,0,0.76973,"{'x1': 0.0, 'y1': 604.03247, 'x2': 156.04504, 'y2': 720.0}",38
241,5,Vehicle,0,0.72542,"{'x1': 579.42804, 'y1': 305.20978, 'x2': 609.18378, 'y2': 335.68036}",38
242,6,Vehicle,0,0.68132,"{'x1': 711.36078, 'y1': 281.24261, 'x2': 734.03632, 'y2': 307.22675}",38
243,7,Vehicle,0,0.29404,"{'x1': 591.65375, 'y1': 264.10913, 'x2': 618.16217, 'y2': 292.60779}",38
244,0,Vehicle,0,0.88224,"{'x1': 892.15613, 'y1': 488.41028, 'x2': 1011.0177, 'y2': 580.14087}",39
245,1,Vehicle,0,0.86755,"{'x1': 437.12866, 'y1': 346.07108, 'x2': 494.63953, 'y2': 404.19943}",39
246,2,Vehicle,0,0.81607,"{'x1': 687.7959, 'y1': 317.21567, 'x2': 720.84448, 'y2': 348.19485}",39
247,3,Vehicle,0,0.76227,"{'x1': 832.93066, 'y1': 257.85681, 'x2': 878.40967, 'y2': 318.90411}",39
248,4,Vehicle,0,0.75586,"{'x1': 578.18457, 'y1': 305.15405, 'x2': 608.5127, 'y2': 336.44348}",39
249,5,Vehicle,0,0.66425,"{'x1': 711.04736, 'y1': 280.30249, 'x2': 734.78125, 'y2': 306.98572}",39
250,6,Vehicle,0,0.45724,"{'x1': 0.98155, 'y1': 620.28973, 'x2': 133.31781, 'y2': 720.0}",39
251,7,Vehicle,0,0.31758,"{'x1': 590.44006, 'y1': 264.61212, 'x2': 616.91296, 'y2': 293.11011}",39
252,0,Vehicle,0,0.89999,"{'x1': 883.98535, 'y1': 476.75848, 'x2': 995.35938, 'y2': 565.65912}",40
253,1,Vehicle,0,0.86427,"{'x1': 433.55725, 'y1': 348.03833, 'x2': 493.45837, 'y2': 407.19775}",40
254,2,Vehicle,0,0.81732,"{'x1': 688.02478, 'y1': 316.11404, 'x2': 718.86438, 'y2': 346.13474}",40
255,3,Vehicle,0,0.79182,"{'x1': 832.85687, 'y1': 257.20901, 'x2': 878.27606, 'y2': 319.28122}",40
256,4,Vehicle,0,0.77392,"{'x1': 577.62183, 'y1': 306.82153, 'x2': 607.70972, 'y2': 338.18762}",40
257,5,Vehicle,0,0.63677,"{'x1': 710.67468, 'y1': 280.65887, 'x2': 733.8363, 'y2': 306.75903}",40
258,6,Vehicle,0,0.31857,"{'x1': 590.04163, 'y1': 265.37286, 'x2': 615.74377, 'y2': 293.14319}",40
259,0,Vehicle,0,0.86853,"{'x1': 877.17963, 'y1': 472.22098, 'x2': 984.11517, 'y2': 556.28711}",41
260,1,Vehicle,0,0.86644,"{'x1': 430.83774, 'y1': 350.59241, 'x2': 491.30093, 'y2': 409.23425}",41
261,2,Vehicle,0,0.81341,"{'x1': 687.48309, 'y1': 315.06989, 'x2': 718.26886, 'y2': 344.76801}",41
262,3,Vehicle,0,0.79392,"{'x1': 577.34265, 'y1': 307.64478, 'x2': 604.67102, 'y2': 338.15784}",41
263,4,Vehicle,0,0.77919,"{'x1': 832.66132, 'y1': 257.34729, 'x2': 878.34308, 'y2': 319.34961}",41
264,5,Vehicle,0,0.5994,"{'x1': 710.31049, 'y1': 281.58902, 'x2': 733.15192, 'y2': 306.62973}",41
265,6,Vehicle,0,0.29352,"{'x1': 589.40802, 'y1': 265.44891, 'x2': 615.78973, 'y2': 293.09601}",41
266,0,Vehicle,0,0.86575,"{'x1': 869.52612, 'y1': 463.84274, 'x2': 968.02393, 'y2': 547.28809}",42
267,1,Vehicle,0,0.84926,"{'x1': 426.2439, 'y1': 353.00821, 'x2': 486.39795, 'y2': 412.86111}",42
268,2,Vehicle,0,0.81092,"{'x1': 576.27002, 'y1': 309.0741, 'x2': 603.60815, 'y2': 341.32886}",42
269,3,Vehicle,0,0.80411,"{'x1': 687.19348, 'y1': 315.30292, 'x2': 717.90784, 'y2': 343.59912}",42
270,4,Vehicle,0,0.78795,"{'x1': 832.74036, 'y1': 257.42316, 'x2': 878.34192, 'y2': 319.56989}",42
271,5,Vehicle,0,0.58956,"{'x1': 710.94507, 'y1': 282.10712, 'x2': 733.43677, 'y2': 304.78046}",42
272,0,Vehicle,0,0.88227,"{'x1': 862.46014, 'y1': 456.48553, 'x2': 959.28192, 'y2': 536.28473}",43
273,1,Vehicle,0,0.87878,"{'x1': 421.94708, 'y1': 356.05255, 'x2': 484.2132, 'y2': 415.7962}",43
274,2,Vehicle,0,0.81531,"{'x1': 574.21387, 'y1': 310.46371, 'x2': 601.64258, 'y2': 342.92239}",43
275,3,Vehicle,0,0.8055,"{'x1': 687.1051, 'y1': 314.4682, 'x2': 719.14807, 'y2': 342.26965}",43
276,4,Vehicle,0,0.7922,"{'x1': 832.63098, 'y1': 257.53265, 'x2': 878.16394, 'y2': 319.76837}",43
277,5,Vehicle,0,0.62214,"{'x1': 711.40369, 'y1': 281.32141, 'x2': 734.89221, 'y2': 304.76562}",43
278,0,Vehicle,0,0.86317,"{'x1': 419.6272, 'y1': 359.66528, 'x2': 482.66162, 'y2': 419.19019}",44
279,1,Vehicle,0,0.85483,"{'x1': 858.24518, 'y1': 450.36993, 'x2': 951.91083, 'y2': 526.87103}",44
280,2,Vehicle,0,0.81681,"{'x1': 572.79053, 'y1': 311.7168, 'x2': 600.99316, 'y2': 343.85706}",44
281,3,Vehicle,0,0.79403,"{'x1': 686.85767, 'y1': 313.65137, 'x2': 720.47998, 'y2': 341.08679}",44
282,4,Vehicle,0,0.76833,"{'x1': 832.69421, 'y1': 257.82587, 'x2': 878.34741, 'y2': 319.53448}",44
283,5,Vehicle,0,0.54632,"{'x1': 711.53174, 'y1': 280.34698, 'x2': 734.4646, 'y2': 304.20746}",44
284,6,Vehicle,0,0.26796,"{'x1': 587.01611, 'y1': 260.99188, 'x2': 617.29199, 'y2': 293.80902}",44
285,0,Vehicle,0,0.86003,"{'x1': 852.2019, 'y1': 443.65979, 'x2': 940.27051, 'y2': 519.06036}",45
286,1,Vehicle,0,0.85447,"{'x1': 415.75403, 'y1': 361.29297, 'x2': 478.18982, 'y2': 423.08575}",45
287,2,Vehicle,0,0.79237,"{'x1': 571.69092, 'y1': 311.92468, 'x2': 600.63525, 'y2': 345.64526}",45
288,3,Vehicle,0,0.78273,"{'x1': 832.63593, 'y1': 257.74847, 'x2': 878.45233, 'y2': 319.6048}",45
289,4,Vehicle,0,0.76748,"{'x1': 687.19189, 'y1': 310.70312, 'x2': 719.85181, 'y2': 340.26221}",45
290,5,Vehicle,0,0.44975,"{'x1': 710.8465, 'y1': 280.54077, 'x2': 732.4483, 'y2': 303.52252}",45
291,6,Vehicle,0,0.33917,"{'x1': 587.04004, 'y1': 262.61475, 'x2': 616.13525, 'y2': 293.79602}",45
292,0,Vehicle,0,0.85511,"{'x1': 412.03162, 'y1': 362.30139, 'x2': 476.11731, 'y2': 425.71875}",46
293,1,Vehicle,0,0.83482,"{'x1': 846.2135, 'y1': 438.05054, 'x2': 933.51208, 'y2': 509.72003}",46
294,2,Vehicle,0,0.7864,"{'x1': 832.77966, 'y1': 257.93903, 'x2': 878.50232, 'y2': 319.51971}",46
295,3,Vehicle,0,0.77551,"{'x1': 569.17871, 'y1': 313.2674, 'x2': 600.07422, 'y2': 347.00665}",46
296,4,Vehicle,0,0.73911,"{'x1': 686.52966, 'y1': 309.08786, 'x2': 719.64783, 'y2': 338.84409}",46
297,5,Vehicle,0,0.41251,"{'x1': 709.75171, 'y1': 278.9231, 'x2': 732.65576, 'y2': 302.95715}",46
298,6,Vehicle,0,0.40427,"{'x1': 586.70752, 'y1': 263.88049, 'x2': 615.2915, 'y2': 294.14905}",46
299,0,Vehicle,0,0.85736,"{'x1': 899.77795, 'y1': 508.62567, 'x2': 1022.67664, 'y2': 603.14093}",47
300,1,Vehicle,0,0.83112,"{'x1': 553.23853, 'y1': 289.5563, 'x2': 585.3562, 'y2': 331.11966}",47
301,2,Vehicle,0,0.80676,"{'x1': 833.13995, 'y1': 255.80478, 'x2': 879.37201, 'y2': 320.87509}",47
302,3,Vehicle,0,0.75487,"{'x1': 682.88531, 'y1': 274.72241, 'x2': 708.31122, 'y2': 310.0874}",47
303,4,Vehicle,0,0.30764,"{'x1': 590.96796, 'y1': 268.58972, 'x2': 614.32355, 'y2': 294.05554}",47
304,0,Vehicle,0,0.85268,"{'x1': 406.10229, 'y1': 365.73627, 'x2': 472.80371, 'y2': 431.0163}",48
305,1,Vehicle,0,0.84258,"{'x1': 839.62573, 'y1': 431.15033, 'x2': 927.0752, 'y2': 500.86896}",48
306,2,Vehicle,0,0.79161,"{'x1': 832.87817, 'y1': 257.82718, 'x2': 878.55334, 'y2': 319.52292}",48
307,3,Vehicle,0,0.77105,"{'x1': 567.9071, 'y1': 313.78284, 'x2': 598.92773, 'y2': 347.69788}",48
308,4,Vehicle,0,0.75287,"{'x1': 685.95044, 'y1': 307.88712, 'x2': 718.28357, 'y2': 337.39987}",48
309,5,Vehicle,0,0.47424,"{'x1': 586.72235, 'y1': 264.72388, 'x2': 615.25104, 'y2': 294.65857}",48
310,6,Vehicle,0,0.44038,"{'x1': 709.81622, 'y1': 278.73499, 'x2': 733.44, 'y2': 302.21185}",48
311,0,Vehicle,0,0.85565,"{'x1': 401.5618, 'y1': 365.07379, 'x2': 469.24838, 'y2': 433.84271}",49
312,1,Vehicle,0,0.84967,"{'x1': 835.50708, 'y1': 427.15894, 'x2': 913.14966, 'y2': 494.97418}",49
313,2,Vehicle,0,0.80701,"{'x1': 832.73572, 'y1': 258.08054, 'x2': 878.18347, 'y2': 319.85922}",49
314,3,Vehicle,0,0.78135,"{'x1': 567.39673, 'y1': 315.72748, 'x2': 596.82349, 'y2': 348.22052}",49
315,4,Vehicle,0,0.76155,"{'x1': 686.11798, 'y1': 307.23407, 'x2': 716.737, 'y2': 336.59308}",49
316,5,Vehicle,0,0.49015,"{'x1': 586.45667, 'y1': 265.03598, 'x2': 616.76257, 'y2': 294.96744}",49
317,6,Vehicle,0,0.47018,"{'x1': 710.43329, 'y1': 280.38245, 'x2': 732.76459, 'y2': 302.06683}",49
318,0,Vehicle,0,0.88853,"{'x1': 397.85516, 'y1': 369.57605, 'x2': 466.90009, 'y2': 437.84143}",50
319,1,Vehicle,0,0.87864,"{'x1': 830.59436, 'y1': 422.64264, 'x2': 912.0929, 'y2': 486.07819}",50
320,2,Vehicle,0,0.81105,"{'x1': 832.62463, 'y1': 257.45087, 'x2': 878.38098, 'y2': 319.77191}",50
321,3,Vehicle,0,0.77071,"{'x1': 565.51514, 'y1': 316.20148, 'x2': 596.76172, 'y2': 350.08331}",50
322,4,Vehicle,0,0.76025,"{'x1': 685.69019, 'y1': 306.8653, 'x2': 716.51929, 'y2': 335.1524}",50
323,5,Vehicle,0,0.48865,"{'x1': 586.33539, 'y1': 265.0766, 'x2': 618.19354, 'y2': 295.52008}",50
324,6,Vehicle,0,0.42307,"{'x1': 709.84161, 'y1': 278.98175, 'x2': 734.76886, 'y2': 303.03217}",50
325,0,Vehicle,0,0.88875,"{'x1': 392.90161, 'y1': 371.76935, 'x2': 461.93097, 'y2': 441.32507}",51
326,1,Vehicle,0,0.83999,"{'x1': 824.83789, 'y1': 416.5806, 'x2': 903.93457, 'y2': 479.14645}",51
327,2,Vehicle,0,0.80436,"{'x1': 832.70593, 'y1': 257.46771, 'x2': 878.35657, 'y2': 319.76947}",51
328,3,Vehicle,0,0.76321,"{'x1': 686.06372, 'y1': 305.95621, 'x2': 717.23145, 'y2': 334.08731}",51
329,4,Vehicle,0,0.7521,"{'x1': 564.21039, 'y1': 318.08679, 'x2': 595.76544, 'y2': 351.29736}",51
330,5,Vehicle,0,0.4725,"{'x1': 586.24408, 'y1': 265.29205, 'x2': 618.9942, 'y2': 296.49091}",51
331,6,Vehicle,0,0.40904,"{'x1': 709.5528, 'y1': 278.33789, 'x2': 733.0954, 'y2': 302.81848}",51
332,0,Vehicle,0,0.87523,"{'x1': 387.4671, 'y1': 375.92841, 'x2': 460.23346, 'y2': 445.86273}",52
333,1,Vehicle,0,0.81123,"{'x1': 822.74023, 'y1': 413.51321, 'x2': 893.60718, 'y2': 471.3215}",52
334,2,Vehicle,0,0.80628,"{'x1': 832.8194, 'y1': 257.54694, 'x2': 878.38727, 'y2': 319.67957}",52
335,3,Vehicle,0,0.77621,"{'x1': 561.54053, 'y1': 316.26254, 'x2': 595.57336, 'y2': 352.83005}",52
336,4,Vehicle,0,0.76344,"{'x1': 686.43103, 'y1': 304.47375, 'x2': 715.27258, 'y2': 332.8125}",52
337,5,Vehicle,0,0.47273,"{'x1': 708.48962, 'y1': 278.91614, 'x2': 729.65369, 'y2': 302.01172}",52
338,6,Vehicle,0,0.46315,"{'x1': 585.90521, 'y1': 265.44818, 'x2': 617.85834, 'y2': 296.94757}",52
339,0,Vehicle,0,0.87268,"{'x1': 382.33575, 'y1': 379.18414, 'x2': 456.11334, 'y2': 449.43243}",53
340,1,Vehicle,0,0.84271,"{'x1': 818.50598, 'y1': 409.47577, 'x2': 886.4491, 'y2': 466.08331}",53
341,2,Vehicle,0,0.80409,"{'x1': 832.55981, 'y1': 257.93359, 'x2': 878.33154, 'y2': 319.61023}",53
342,3,Vehicle,0,0.77519,"{'x1': 558.62408, 'y1': 319.85229, 'x2': 595.15033, 'y2': 354.26489}",53
343,4,Vehicle,0,0.75068,"{'x1': 686.31177, 'y1': 303.66028, 'x2': 714.64087, 'y2': 330.64392}",53
344,5,Vehicle,0,0.47149,"{'x1': 707.88141, 'y1': 278.96564, 'x2': 729.64923, 'y2': 301.47711}",53
345,6,Vehicle,0,0.46537,"{'x1': 586.0957, 'y1': 266.17346, 'x2': 618.64941, 'y2': 297.3158}",53
346,0,Vehicle,0,0.86449,"{'x1': 376.4241, 'y1': 380.48315, 'x2': 452.0881, 'y2': 454.74237}",54
347,1,Vehicle,0,0.84055,"{'x1': 815.77179, 'y1': 406.01733, 'x2': 882.43854, 'y2': 460.71191}",54
348,2,Vehicle,0,0.79903,"{'x1': 558.07056, 'y1': 320.94366, 'x2': 593.57495, 'y2': 355.74066}",54
349,3,Vehicle,0,0.77479,"{'x1': 832.60461, 'y1': 258.07281, 'x2': 878.48279, 'y2': 319.25177}",54
350,4,Vehicle,0,0.7412,"{'x1': 685.37573, 'y1': 301.24561, 'x2': 713.28223, 'y2': 329.79956}",54
351,5,Vehicle,0,0.48528,"{'x1': 585.89197, 'y1': 266.3779, 'x2': 619.57544, 'y2': 298.11765}",54
352,6,Vehicle,0,0.43227,"{'x1': 708.40295, 'y1': 278.33124, 'x2': 730.58679, 'y2': 300.6817}",54
353,0,Vehicle,0,0.89109,"{'x1': 370.97482, 'y1': 384.57593, 'x2': 447.72299, 'y2': 459.66925}",55
354,1,Vehicle,0,0.84293,"{'x1': 811.08276, 'y1': 400.29401, 'x2': 875.91528, 'y2': 454.00793}",55
355,2,Vehicle,0,0.80734,"{'x1': 556.41833, 'y1': 320.68301, 'x2': 592.69421, 'y2': 358.2247}",55
356,3,Vehicle,0,0.75298,"{'x1': 832.65723, 'y1': 258.31525, 'x2': 878.53931, 'y2': 319.1109}",55
357,4,Vehicle,0,0.71902,"{'x1': 685.06067, 'y1': 300.24042, 'x2': 713.03455, 'y2': 328.84259}",55
358,5,Vehicle,0,0.52464,"{'x1': 585.33545, 'y1': 266.18213, 'x2': 618.92871, 'y2': 298.30579}",55
359,6,Vehicle,0,0.43533,"{'x1': 708.40607, 'y1': 277.8912, 'x2': 729.36285, 'y2': 299.99368}",55
360,0,Vehicle,0,0.87552,"{'x1': 365.10541, 'y1': 387.55408, 'x2': 444.2486, 'y2': 464.66992}",56
361,1,Vehicle,0,0.83949,"{'x1': 806.14331, 'y1': 397.27994, 'x2': 870.78577, 'y2': 452.1749}",56
362,2,Vehicle,0,0.81131,"{'x1': 554.12354, 'y1': 321.4472, 'x2': 591.71863, 'y2': 359.64386}",56
363,3,Vehicle,0,0.7534,"{'x1': 685.12079, 'y1': 300.44318, 'x2': 712.83978, 'y2': 328.64099}",56
364,4,Vehicle,0,0.70304,"{'x1': 832.60706, 'y1': 258.52527, 'x2': 878.6803, 'y2': 318.83643}",56
365,5,Vehicle,0,0.49591,"{'x1': 584.8396, 'y1': 265.98145, 'x2': 620.33936, 'y2': 298.63037}",56
366,6,Vehicle,0,0.41343,"{'x1': 708.50366, 'y1': 277.1228, 'x2': 727.5481, 'y2': 298.42261}",56
367,0,Vehicle,0,0.87672,"{'x1': 358.5611, 'y1': 391.95941, 'x2': 440.1076, 'y2': 469.48859}",57
368,1,Vehicle,0,0.83872,"{'x1': 803.49249, 'y1': 393.27881, 'x2': 864.01288, 'y2': 445.07117}",57
369,2,Vehicle,0,0.81703,"{'x1': 552.90967, 'y1': 322.48022, 'x2': 590.29443, 'y2': 360.23279}",57
370,3,Vehicle,0,0.73281,"{'x1': 684.97656, 'y1': 300.31989, 'x2': 712.74976, 'y2': 328.19659}",57
371,4,Vehicle,0,0.68072,"{'x1': 832.48303, 'y1': 258.48944, 'x2': 878.56543, 'y2': 318.82257}",57
372,5,Vehicle,0,0.47201,"{'x1': 583.82031, 'y1': 265.99396, 'x2': 618.34473, 'y2': 298.88434}",57
373,6,Vehicle,0,0.38114,"{'x1': 708.50098, 'y1': 276.50269, 'x2': 727.31372, 'y2': 298.16956}",57
374,0,Vehicle,0,0.87498,"{'x1': 891.32281, 'y1': 499.31042, 'x2': 1007.85651, 'y2': 588.05029}",58
375,1,Vehicle,0,0.82049,"{'x1': 552.8551, 'y1': 289.59799, 'x2': 585.26465, 'y2': 332.34433}",58
376,2,Vehicle,0,0.79222,"{'x1': 833.25592, 'y1': 255.85391, 'x2': 879.44049, 'y2': 320.67654}",58
377,3,Vehicle,0,0.75049,"{'x1': 682.9812, 'y1': 273.87717, 'x2': 709.2627, 'y2': 309.63431}",58
378,4,Vehicle,0,0.32456,"{'x1': 590.25012, 'y1': 268.59857, 'x2': 613.40283, 'y2': 294.35986}",58
379,0,Vehicle,0,0.86326,"{'x1': 351.28137, 'y1': 392.73755, 'x2': 435.65076, 'y2': 474.47174}",59
380,1,Vehicle,0,0.84506,"{'x1': 801.13806, 'y1': 390.30624, 'x2': 861.35547, 'y2': 440.30838}",59
381,2,Vehicle,0,0.81552,"{'x1': 550.86719, 'y1': 326.33716, 'x2': 587.90527, 'y2': 361.30518}",59
382,3,Vehicle,0,0.73687,"{'x1': 685.05359, 'y1': 299.63629, 'x2': 712.72815, 'y2': 327.0307}",59
383,4,Vehicle,0,0.66074,"{'x1': 832.77069, 'y1': 258.40936, 'x2': 878.49615, 'y2': 318.85791}",59
384,5,Vehicle,0,0.49825,"{'x1': 707.34607, 'y1': 273.99097, 'x2': 725.71887, 'y2': 297.60352}",59
385,6,Vehicle,0,0.35957,"{'x1': 583.40894, 'y1': 265.88171, 'x2': 614.06055, 'y2': 299.15997}",59
386,0,Vehicle,0,0.87997,"{'x1': 344.16907, 'y1': 395.83496, 'x2': 429.97424, 'y2': 478.77673}",60
387,1,Vehicle,0,0.82856,"{'x1': 549.96021, 'y1': 329.84671, 'x2': 586.29761, 'y2': 363.228}",60
388,2,Vehicle,0,0.82749,"{'x1': 799.30225, 'y1': 386.49585, 'x2': 857.61621, 'y2': 435.67444}",60
389,3,Vehicle,0,0.72475,"{'x1': 684.93958, 'y1': 298.75824, 'x2': 712.97058, 'y2': 326.00665}",60
390,4,Vehicle,0,0.63126,"{'x1': 832.95703, 'y1': 258.47318, 'x2': 878.47021, 'y2': 318.62448}",60
391,5,Vehicle,0,0.53014,"{'x1': 706.77429, 'y1': 273.74005, 'x2': 725.39001, 'y2': 296.7179}",60
392,6,Vehicle,0,0.3397,"{'x1': 583.17554, 'y1': 265.89825, 'x2': 612.53931, 'y2': 299.82721}",60
393,0,Vehicle,0,0.86351,"{'x1': 336.71002, 'y1': 400.03784, 'x2': 426.78644, 'y2': 485.56006}",61
394,1,Vehicle,0,0.83257,"{'x1': 548.08093, 'y1': 330.72766, 'x2': 583.86426, 'y2': 365.35413}",61
395,2,Vehicle,0,0.82787,"{'x1': 792.07751, 'y1': 383.44611, 'x2': 854.22961, 'y2': 432.75653}",61
396,3,Vehicle,0,0.68237,"{'x1': 685.23743, 'y1': 298.56427, 'x2': 711.17139, 'y2': 324.94196}",61
397,4,Vehicle,0,0.61615,"{'x1': 832.93652, 'y1': 258.32404, 'x2': 878.40942, 'y2': 318.42816}",61
398,5,Vehicle,0,0.52038,"{'x1': 706.44238, 'y1': 273.16461, 'x2': 724.87854, 'y2': 296.22223}",61
399,6,Vehicle,0,0.3692,"{'x1': 583.17346, 'y1': 264.65594, 'x2': 618.70837, 'y2': 300.53552}",61
400,0,Vehicle,0,0.87113,"{'x1': 329.74615, 'y1': 402.40948, 'x2': 421.23468, 'y2': 489.58856}",62
401,1,Vehicle,0,0.83853,"{'x1': 545.70648, 'y1': 332.44705, 'x2': 583.72443, 'y2': 369.44522}",62
402,2,Vehicle,0,0.83561,"{'x1': 789.75403, 'y1': 381.25665, 'x2': 851.21667, 'y2': 428.84796}",62
403,3,Vehicle,0,0.68223,"{'x1': 684.98962, 'y1': 298.80066, 'x2': 708.41565, 'y2': 324.22034}",62
404,4,Vehicle,0,0.63374,"{'x1': 832.78137, 'y1': 258.23306, 'x2': 878.47717, 'y2': 318.44034}",62
405,5,Vehicle,0,0.52565,"{'x1': 706.1156, 'y1': 273.4436, 'x2': 724.18396, 'y2': 296.46045}",62
406,6,Vehicle,0,0.35826,"{'x1': 581.84106, 'y1': 263.80878, 'x2': 618.79199, 'y2': 300.89752}",62
407,0,Vehicle,0,0.86883,"{'x1': 321.15259, 'y1': 407.59088, 'x2': 414.82654, 'y2': 497.72766}",63
408,1,Vehicle,0,0.83132,"{'x1': 544.14789, 'y1': 333.11932, 'x2': 581.59442, 'y2': 370.70282}",63
409,2,Vehicle,0,0.82582,"{'x1': 787.95508, 'y1': 376.79102, 'x2': 845.81152, 'y2': 423.86768}",63
410,3,Vehicle,0,0.73655,"{'x1': 684.8988, 'y1': 297.63611, 'x2': 707.83606, 'y2': 323.13892}",63
411,4,Vehicle,0,0.73103,"{'x1': 832.82458, 'y1': 257.86285, 'x2': 878.34912, 'y2': 318.8866}",63
412,5,Vehicle,0,0.55905,"{'x1': 706.0365, 'y1': 273.16055, 'x2': 723.71179, 'y2': 296.69791}",63
413,6,Vehicle,0,0.33341,"{'x1': 580.31219, 'y1': 264.86566, 'x2': 607.5473, 'y2': 301.26068}",63
414,0,Vehicle,0,0.85775,"{'x1': 314.37372, 'y1': 411.44812, 'x2': 410.78802, 'y2': 503.85376}",64
415,1,Vehicle,0,0.85497,"{'x1': 542.0824, 'y1': 335.24933, 'x2': 580.31653, 'y2': 373.85474}",64
416,2,Vehicle,0,0.83267,"{'x1': 785.9762, 'y1': 375.4635, 'x2': 841.67151, 'y2': 420.57654}",64
417,3,Vehicle,0,0.76135,"{'x1': 832.73883, 'y1': 257.67664, 'x2': 878.25385, 'y2': 319.12744}",64
418,4,Vehicle,0,0.70599,"{'x1': 684.45837, 'y1': 296.51404, 'x2': 707.36169, 'y2': 322.31287}",64
419,5,Vehicle,0,0.5431,"{'x1': 706.31738, 'y1': 273.71405, 'x2': 723.85339, 'y2': 297.29413}",64
420,6,Vehicle,0,0.29005,"{'x1': 579.68909, 'y1': 265.84729, 'x2': 606.52722, 'y2': 302.8573}",64
421,0,Vehicle,0,0.86113,"{'x1': 304.49567, 'y1': 413.66022, 'x2': 403.75824, 'y2': 510.75348}",65
422,1,Vehicle,0,0.846,"{'x1': 540.83972, 'y1': 337.85278, 'x2': 579.06458, 'y2': 375.53979}",65
423,2,Vehicle,0,0.82411,"{'x1': 784.40894, 'y1': 372.92325, 'x2': 840.65991, 'y2': 417.03799}",65
424,3,Vehicle,0,0.77945,"{'x1': 832.8606, 'y1': 257.67523, 'x2': 878.29199, 'y2': 319.32574}",65
425,4,Vehicle,0,0.7151,"{'x1': 684.76593, 'y1': 295.10855, 'x2': 707.41058, 'y2': 321.68906}",65
426,5,Vehicle,0,0.51051,"{'x1': 706.98022, 'y1': 274.87738, 'x2': 725.57788, 'y2': 298.2868}",65
427,6,Vehicle,0,0.33046,"{'x1': 578.79211, 'y1': 266.55249, 'x2': 605.49817, 'y2': 303.3584}",65
428,0,Vehicle,0,0.88475,"{'x1': 294.92285, 'y1': 421.93024, 'x2': 397.6535, 'y2': 519.77679}",66
429,1,Vehicle,0,0.84417,"{'x1': 781.51605, 'y1': 369.83429, 'x2': 837.06329, 'y2': 414.17511}",66
